# time identity distance inter intra
7171 1 94.662038 153.783173 22.327377
7172 1 92.742587 150.913067 22.059163
7173 1 94.111002 155.326382 20.088400
7174 1 90.942333 160.847856 19.479120
7175 1 86.372194 164.978120 19.402988
7176 1 86.475359 152.825391 19.454930
7177 1 84.151103 153.306248 18.255021
7178 1 88.571259 146.821633 19.947820
7179 1 86.419587 149.695941 14.871148
7180 1 87.099554 148.644526 15.279881
7181 1 89.792811 166.167556 17.311185
7182 1 84.129144 160.351552 20.059002
7183 1 84.324512 153.863004 20.285269
7184 1 76.645910 141.418948 15.829509
7185 1 74.745754 155.706329 18.325640
7186 1 75.722785 154.646438 15.755159
7187 1 80.393982 164.748633 15.236242
7188 1 82.302423 131.565127 15.943231
7189 1 86.909668 156.365296 17.194250
7190 1 88.403172 160.133128 19.424702
7191 1 92.396971 132.996420 16.213143
7192 1 96.536078 143.352902 19.428497
7193 1 95.672319 134.784238 18.405574
7194 1 102.988231 132.436201 21.556241
7195 1 103.072451 131.966136 16.738548
7196 1 104.970889 138.416964 17.340627
7197 1 110.468077 141.442782 18.418526
7198 1 113.604043 126.592061 17.969424
7199 1 111.472230 131.125672 14.555751
7200 1 124.137562 115.078616 16.402126
7201 1 125.512207 116.866163 10.529988
7202 1 119.475763 120.030702 13.691693
7203 1 116.721355 130.981852 12.940644
7204 1 120.860316 126.208562 13.370586
7205 1 120.594010 125.528318 12.074426
7206 1 111.287050 119.454919 17.144673
7207 1 113.756952 119.095662 17.210248
7208 1 109.880137 103.848169 16.044076
7209 1 105.617684 126.271757 19.918290
7210 1 101.744680 131.656489 16.986622
7211 1 99.492324 121.642006 17.191997
7212 1 95.760409 126.321083 18.119912
7213 1 101.112847 128.480727 19.690054
7214 1 95.704328 106.970987 19.386256
7215 1 87.484655 121.035854 17.470643
7216 1 83.610322 146.781699 21.749077
7217 1 90.342928 139.309155 18.879791
7218 1 87.477818 146.901660 21.703016
7219 1 78.808994 136.166851 19.990797
7220 1 78.302326 131.974412 23.077281
7221 1 78.445622 122.130456 19.022216
7222 1 73.582070 148.522976 19.400789
7223 1 76.015698 135.351450 14.893894
7224 1 76.157729 138.199966 17.613720
7225 1 82.226758 132.232997 17.373481
7226 1 83.069416 141.119726 29.309882
7227 1 79.054388 141.027763 18.784654
7228 1 81.613426 128.426205 23.728710
7229 1 67.774997 161.968766 25.480898
7230 1 75.226240 165.190769 18.305468
7231 1 81.130194 163.254473 17.086702
7232 1 83.253344 156.421013 18.958671
7233 1 84.126817 144.489198 17.631440
7234 1 77.799318 164.049403 19.121991
7235 1 79.319116 143.916570 18.692057
7236 1 77.595507 154.727820 15.031185
7237 1 77.857688 155.158805 12.353267
7238 1 72.440778 152.019277 17.535657
7239 1 77.827279 155.292668 16.606099
7240 1 75.464624 147.260407 17.290025
7241 1 87.377882 150.093090 21.748634
7242 1 89.713135 145.522339 19.549097
7243 1 88.647538 140.358162 23.036389
7244 1 79.749919 136.873823 20.073377
7245 1 80.142047 145.507660 15.676570
7246 1 80.187644 147.066783 18.437487
7247 1 77.772750 155.037162 15.445462
7248 1 77.094381 153.772414 17.350822
7249 1 72.903921 159.673425 24.453022
7250 1 75.040234 146.945697 21.089402
7251 1 73.418789 150.601173 23.002618
7252 1 82.980275 146.293819 18.884449
7253 1 79.140196 161.620221 16.312936
7254 1 75.775539 151.379108 12.398157
7255 1 73.481492 150.080475 13.731478
7256 1 75.506213 152.843909 12.662247
7257 1 80.850552 143.933569 14.714089
7258 1 91.131740 145.245869 15.125812
7259 1 84.328996 167.577462 11.897092
7260 1 80.280801 172.150048 16.904536
7261 1 82.120640 162.072316 14.747459
7262 1 85.844225 157.723651 16.197456
7263 1 84.488350 144.192927 14.415232
7264 1 87.728274 144.493283 15.823074
7265 1 88.428487 132.684302 17.950356
7266 1 80.970842 148.280669 17.281423
7267 1 89.319682 152.093118 18.586716
7268 1 86.696938 152.339559 19.177930
7269 1 91.597021 141.533577 15.645706
7270 1 85.436530 161.159194 19.700667
7271 1 80.604552 148.594206 17.453230
7272 1 82.910186 150.619098 17.821191
7273 1 86.477841 160.054831 21.281048
7274 1 86.534748 139.326819 18.678859
7275 1 85.591522 146.114822 13.516942
7276 1 87.158335 137.267967 13.039574
7277 1 89.076915 141.519858 11.512216
7278 1 92.509481 139.251228 13.305460
7279 1 96.506144 135.157795 13.442780
7280 1 97.334914 142.848657 12.945534
7281 1 94.513429 149.280929 17.446507
7282 1 86.532639 165.194772 17.996453
7283 1 87.172052 162.702419 13.725895
7284 1 83.850621 170.804199 12.006338
7285 1 89.130607 156.477575 9.413184
7286 1 89.701114 155.483845 11.212519
7287 1 89.046441 161.111030 11.553069
7288 1 84.858677 153.233120 9.527796
7289 1 83.428797 160.475439 15.488719
7290 1 88.951295 145.527217 9.430755
7291 1 82.590270 137.623973 11.438680
7292 1 81.368222 152.104044 11.895380
7293 1 87.111593 153.937540 9.989115
7294 1 92.059883 156.486348 8.692717
7295 1 89.605469 161.751930 10.155015
7296 1 88.847615 163.611902 11.547665
7297 1 87.856648 171.462717 10.884776
7298 1 85.603989 182.882198 12.191651
7299 1 81.698351 173.000825 11.699900
7300 1 80.914877 166.625333 12.777384
7301 1 86.430567 164.401842 11.872023
7302 1 88.699738 173.576905 13.369621
7303 1 83.688757 174.634350 12.769148
7304 1 82.982135 183.292226 19.296954
7305 1 87.895865 157.497969 16.942380
7306 1 84.941505 167.054398 9.421922
7307 1 81.205604 160.322373 12.471748
7308 1 78.547234 159.597835 15.476036
7309 1 80.115992 158.127942 12.101926
7310 1 72.245948 154.809075 9.928791
7311 1 76.848308 152.985708 9.912711
7312 1 80.749918 154.195849 13.565198
7313 1 75.992365 164.931883 11.278124
7314 1 77.124983 176.717001 10.183795
7315 1 75.361957 167.368400 13.386188
7316 1 69.464377 159.523752 10.050861
7317 1 74.311776 179.953081 9.990442
7318 1 69.298481 171.313032 9.321982
7319 1 68.177858 154.458549 14.515839
7320 1 72.670634 148.891962 14.940164
7321 1 69.743029 155.135115 13.138365
7322 1 63.684690 149.021408 12.258489
7323 1 67.406053 145.523634 10.614936
7324 1 72.685054 154.063560 12.075025
7325 1 68.331268 168.758739 14.400597
7326 1 68.008699 169.369381 12.510606
7327 1 68.776125 173.427009 12.621889
7328 1 70.603498 158.005125 14.234901
7329 1 68.131101 154.712909 14.616958
7330 1 74.870347 138.840222 15.425209
7331 1 71.298687 148.543759 15.431785
7332 1 67.125656 156.022329 15.898882
7333 1 72.355030 154.502605 13.440828
7334 1 74.198713 148.341863 14.364891
7335 1 84.178882 153.998881 12.179835
7336 1 90.815481 140.506673 12.934444
7337 1 76.005320 155.545600 13.211802
7338 1 82.596037 138.857716 10.825401
7339 1 87.754377 154.219143 10.445029
7340 1 85.446983 164.263407 11.780440
7341 1 90.352238 157.440107 10.300043
7342 1 85.823831 163.987069 12.565742
7343 1 84.520663 158.304418 13.696037
7344 1 90.062311 166.660805 9.876722
7345 1 87.258548 162.852930 8.235759
7346 1 84.735460 149.836458 10.498186
7347 1 92.049133 160.936188 12.509496
7348 1 83.782244 151.981411 13.992920
7349 1 80.916468 157.655630 12.590924
7350 1 78.901237 153.291590 12.607089
7351 1 72.370436 152.438659 16.408364
7352 1 71.223868 168.528224 15.682829
7353 1 81.174472 153.702002 14.855592
7354 1 77.573387 152.883350 9.149488
7355 1 69.659245 152.792836 15.498241
7356 1 75.069016 158.856151 13.865976
7357 1 82.226918 155.021166 12.535470
7358 1 84.291698 141.160326 12.042733
7359 1 89.739721 145.946666 11.794992
7360 1 83.233750 153.549293 12.052531
7361 1 97.695204 154.219388 11.377532
7362 1 98.546942 144.604423 12.646915
7363 1 97.343009 132.951385 14.547964
7364 1 95.667719 132.491851 15.759753
7365 1 96.402193 137.554984 19.328232
7366 1 94.307446 142.934464 20.114559
7367 1 101.056632 125.300940 19.131472
7368 1 98.227683 136.081963 21.693261
7369 1 100.567185 121.957159 20.622686
7370 1 99.807313 132.471500 16.283839
7371 1 100.793517 114.109545 13.674363
7372 1 95.595715 141.830020 15.172980
7373 1 98.526395 123.564522 20.480005
7374 1 92.037209 140.114119 18.172108
7375 1 87.841954 144.716437 14.002660
7376 1 85.543482 166.262771 21.078770
7377 1 91.394635 166.708287 20.111079
7378 1 97.482556 151.881656 24.804973
7379 1 89.074607 167.091651 17.486356
7380 1 99.525757 155.053301 17.619881
7381 1 94.299621 145.909025 18.085548
7382 1 97.676114 130.351304 15.799780
7383 1 97.389261 142.893995 14.700572
7384 1 96.414607 159.112432 12.669799
7385 1 102.003612 143.328872 10.183946
7386 1 104.215620 124.518023 8.110699
7387 1 103.891269 135.827701 12.213467
7388 1 104.169308 141.889536 12.219267
7389 1 106.370686 138.719763 11.499507
7390 1 110.753613 141.815449 11.584703
7391 1 112.550710 115.102698 13.949634
7392 1 113.176737 112.607523 12.591354
7393 1 112.379768 121.852254 12.425795
7394 1 100.282545 128.161008 15.209807
7395 1 91.514877 168.394574 14.809190
7396 1 93.140504 155.191794 18.114952
7397 1 94.609794 153.811090 9.322552
7398 1 93.902259 155.472283 18.356641
7399 1 91.786843 152.679895 16.724345
7400 1 89.361130 160.214704 21.132481
7401 1 95.441594 139.049367 25.009050
7402 1 101.305823 153.635706 26.615778
7403 1 98.523179 141.233055 26.695757
7404 1 100.081834 150.387343 23.984225
7405 1 103.911023 130.277341 21.597875
7406 1 95.964351 136.801173 21.259083
7407 1 99.736128 132.914947 19.304387
7408 1 99.280057 142.057359 23.802202
7409 1 101.649845 130.211148 21.163089
7410 1 101.047681 134.569825 29.880988
7411 1 102.612653 130.506120 18.027126
7412 1 106.880437 123.343989 18.153893
7413 1 102.414429 132.488587 23.215017
7414 1 97.779072 144.609597 17.164099
7415 1 105.866652 137.056803 15.556337
7416 1 99.686452 156.244455 16.688911
7417 1 100.245145 144.350448 18.073596
7418 1 99.247712 149.032439 14.886649
7419 1 103.579650 131.703396 19.188125
7420 1 110.043469 109.711432 20.890037
7421 1 99.930175 105.314239 16.771871
7422 1 102.969346 104.034952 17.839492
7423 1 101.641537 112.111154 20.548272
7424 1 92.551315 124.983400 23.499869
7425 1 96.609138 119.360595 20.407853
7426 1 89.583459 151.339737 17.707287
7427 1 80.369187 157.672434 19.681078
7428 1 82.909693 165.605112 19.611449
7429 1 88.065446 163.958137 18.661959
7430 1 84.486643 163.693569 16.839049
7431 1 79.799205 162.443068 14.374490
7432 1 88.331028 147.530892 15.068355
7433 1 83.840612 151.412125 19.095419
7434 1 87.700179 150.732568 16.133372
7435 1 93.407048 135.492678 13.217341
7436 1 94.536005 148.320121 25.208640
7437 1 102.741345 143.505720 22.583616
7438 1 98.761728 134.559248 21.871706
7439 1 109.244645 152.338812 18.217505
7440 1 116.996353 158.818191 22.909321
7441 1 114.505428 139.970716 21.122148
7442 1 110.364818 133.818100 19.567702
7443 1 108.626000 143.265039 18.238867
7444 1 112.115706 127.949032 15.581901
7445 1 113.423621 130.532575 21.134574
7446 1 111.517235 130.543312 19.273799
7447 1 115.919606 127.734159 21.964736
7448 1 109.508608 129.450643 20.340754
7449 1 116.178171 123.517573 22.269455
7450 1 116.118839 138.702273 25.868722
7451 1 122.890149 108.577039 20.365514
7452 1 125.141489 124.311301 27.794257
7453 1 128.604506 99.517254 23.081596
7454 1 123.543919 93.236694 12.079046
7455 1 129.353887 80.612564 8.963075
7456 1 131.350027 86.950570 13.163817
7457 1 128.719714 95.161904 10.958334
7458 1 127.561103 86.702178 14.239402
7459 1 127.297970 91.383623 14.436263
7460 1 126.600067 94.993270 17.587442
7461 1 116.906956 119.991368 15.393163
7462 1 114.825015 114.415333 15.582208
7463 1 116.428886 108.191462 16.907021
7464 1 111.958789 137.767330 19.463493
7465 1 115.717034 121.831358 19.686891
7466 1 123.596984 122.635307 16.205082
7467 1 125.331404 121.235084 17.666946
7468 1 121.606766 112.069908 21.171664
7469 1 113.976327 131.775540 23.189307
7470 1 116.514332 139.514639 20.604019
7471 1 116.913459 134.049279 15.931840
7472 1 117.552466 141.048919 16.770530
7473 1 114.824837 147.828877 19.015538
7474 1 115.996914 149.493751 16.959522
7475 1 113.551960 130.285728 15.396566
7476 1 118.117426 127.078284 12.357120
7477 1 118.612845 126.699424 10.543175
7478 1 117.473801 133.392337 8.430989
7479 1 119.896532 121.419116 6.137775
7480 1 127.900202 110.136972 10.247905
7481 1 122.185314 130.109234 14.133201
7482 1 127.516509 122.122019 16.111975
7483 1 128.726842 89.835626 10.887253
7484 1 116.934569 109.787885 16.426578
7485 1 108.990840 130.231769 9.084895
7486 1 108.573471 124.279204 13.814108
7487 1 104.238686 136.310271 13.252007
7488 1 114.355306 125.467289 12.197927
7489 1 116.490446 129.871455 17.555989
7490 1 117.264365 122.165596 19.563153
7491 1 109.254504 133.165084 19.418153
7492 1 110.682514 125.194192 19.771276
7493 1 108.966311 140.096180 16.424901
7494 1 117.413586 106.681477 24.794767
7495 1 117.387577 111.591272 30.319641
7496 1 115.423733 96.517922 26.091626
7497 1 114.927237 110.551778 26.176379
7498 1 116.959475 122.386585 23.115567
7499 1 110.817558 136.605247 23.960740
7500 1 104.247943 135.104694 22.373498
7501 1 113.535913 123.258229 18.283989
7502 1 103.875247 122.150829 23.792683
7503 1 99.984499 156.944233 21.259088
7504 1 92.970921 158.060260 19.519341
7505 1 88.740373 151.843402 17.625925
7506 1 92.857500 148.481190 19.151319
7507 1 88.653399 169.936394 19.989871
7508 1 85.272732 172.569724 21.141801
7509 1 85.892374 155.384386 22.281843
7510 1 92.522340 164.731287 16.476869
7511 1 86.994529 167.208622 18.287614
7512 1 89.682731 156.225609 19.354369
7513 1 97.206984 154.206670 16.037653
7514 1 100.915939 141.888794 18.698494
7515 1 98.524285 133.167063 22.294092
7516 1 94.827761 154.207561 24.980235
7517 1 89.618087 159.016162 29.612588
7518 1 91.028915 159.326632 33.573530
7519 1 102.543205 166.981386 29.781243
7520 1 107.356632 167.912515 25.149860
7521 1 107.398672 144.551591 24.197426
7522 1 105.846553 158.024252 23.003922
7523 1 105.685605 145.907887 22.113755
7524 1 104.874132 143.240957 20.704563
7525 1 103.271126 168.542760 21.040157
7526 1 110.134616 125.483868 26.553638
7527 1 114.661835 133.403850 26.502499
7528 1 111.567957 153.081236 28.133295
7529 1 107.728943 140.736086 29.261925
7530 1 111.350254 123.407040 25.347922
7531 1 117.364569 120.294707 25.819971
7532 1 113.041055 133.666673 22.813010
7533 1 113.184804 124.375962 18.065805
7534 1 115.355190 125.640344 17.410665
7535 1 115.722691 109.036972 25.469909
7536 1 111.733894 120.946074 26.547309
7537 1 109.567396 132.363053 24.712242
7538 1 105.530898 150.615433 23.769425
7539 1 103.715817 150.730349 25.575799
7540 1 98.824597 155.021891 24.297257
7541 1 101.441916 142.380171 31.253445
7542 1 94.169836 154.511952 27.174212
7543 1 95.998215 142.071531 31.983924
7544 1 102.138717 156.079604 27.681657
7545 1 105.476595 167.117659 23.743247
7546 1 99.174557 163.764567 18.774145
7547 1 104.084525 156.016663 20.646780
7548 1 106.606324 135.635293 13.143783
7549 1 114.229016 120.556938 12.148477
7550 1 110.351010 131.289376 23.429933
7551 1 105.508017 132.966274 19.319027
7552 1 102.722096 138.790059 13.763777
7553 1 107.877871 144.524696 15.115953
7554 1 112.428954 133.434178 13.815716
7555 1 114.300612 125.546774 17.366955
7556 1 117.283022 117.187864 13.497483
7557 1 117.501632 122.170888 13.038952
7558 1 115.327461 138.602311 12.877768
7559 1 118.249430 137.603116 11.325719
7560 1 115.849939 138.151162 10.090101
7561 1 116.056079 132.285742 11.196829
7562 1 111.341342 142.264913 13.940760
7563 1 110.448849 149.882236 10.170563
7564 1 113.542785 135.552782 9.753782
7565 1 111.551710 131.385892 11.270120
7566 1 111.941156 134.805411 15.229486
7567 1 117.831933 119.005131 13.395165
7568 1 113.862193 132.445552 16.600210
7569 1 117.586667 120.454188 11.335658
7570 1 116.653958 131.595382 16.812309
7571 1 117.828908 140.234861 19.449788
7572 1 121.615081 113.218396 11.804450
7573 1 118.595553 133.482049 13.867232
7574 1 119.858076 105.835540 11.633043
7575 1 113.603017 116.091329 13.188453
7576 1 111.024478 139.503441 12.410734
7577 1 101.204944 139.682345 14.086106
7578 1 101.750213 132.242181 14.083713
7579 1 96.724655 143.515255 16.066958
7580 1 96.275572 128.986744 15.128369
7581 1 95.773469 125.261830 14.617388
7582 1 98.753256 129.015003 11.936687
7583 1 99.734050 115.098086 13.908727
7584 1 101.741449 107.772164 15.095965
7585 1 97.220428 125.902028 16.234307
7586 1 95.931685 125.204002 13.884196
7587 1 102.894336 122.608779 14.516829
7588 1 107.879720 115.786003 9.286389
7589 1 109.664261 114.389450 8.900759
7590 1 105.022957 109.789918 12.273896
7591 1 112.328345 109.293206 21.289218
7592 1 111.901101 101.456307 23.235392
7593 1 101.324081 122.502080 17.417677
7594 1 99.833785 134.917947 19.561390
7595 1 100.732604 132.889420 18.509409
7596 1 93.464050 112.124878 18.590408
7597 1 103.018660 112.393284 19.161386
7598 1 109.720538 118.843318 12.650245
7599 1 109.064822 116.806471 15.305106
7600 1 104.128864 119.371767 19.775141
7601 1 103.273442 123.519597 15.008008
7602 1 98.999172 132.447220 18.002290
7603 1 107.551033 123.770097 19.607921
7604 1 102.699340 115.998329 17.499847
7605 1 112.111333 119.461946 11.840384
7606 1 110.689449 128.858112 17.276353
7607 1 111.476371 119.437882 14.096179
7608 1 116.222850 126.483783 14.320335
7609 1 117.064896 120.898391 13.490503
7610 1 100.803190 131.796556 12.386778
7611 1 96.532252 121.289350 16.360242
7612 1 96.789807 129.478321 12.656736
7613 1 100.373410 116.434458 19.296907
7614 1 101.324692 118.763222 16.974355
7615 1 101.209638 128.920154 18.842816
7616 1 101.789302 123.782711 20.767992
7617 1 105.731529 123.461502 20.785775
7618 1 99.488454 118.624522 19.928532
7619 1 95.957321 138.273575 21.518739
7620 1 92.550014 145.079666 17.446569
7621 1 99.827872 123.580500 15.531460
7622 1 94.536172 143.331050 13.380000
7623 1 94.608696 138.169587 15.870360
7624 1 94.334525 133.238817 13.113289
7625 1 92.859693 135.355613 12.309294
7626 1 93.226233 123.699821 12.606037
7627 1 96.037207 125.466224 12.429508
7628 1 102.883375 116.888357 12.272604
7629 1 100.016717 115.981599 13.441136
7630 1 99.157361 133.468698 13.408395
7631 1 95.474066 148.803275 16.386702
7632 1 108.262497 129.200851 11.793115
7633 1 108.384966 140.710746 11.828411
7634 1 104.407423 120.361097 8.947119
7635 1 106.191291 116.402051 11.232092
7636 1 101.853186 126.762740 12.083091
7637 1 97.321237 138.691744 14.781996
7638 1 98.326791 141.442788 18.863486
7639 1 99.609363 129.427722 17.509448
7640 1 105.953766 132.579429 17.637123
7641 1 98.992590 134.832688 15.251801
7642 1 101.155060 137.238114 14.610781
7643 1 105.159370 119.576945 18.855229
7644 1 104.889910 123.647587 22.013520
7645 1 101.811384 128.640559 20.101965
7646 1 103.674020 118.699012 22.839787
7647 1 112.434077 107.902485 22.610202
7648 1 110.783899 111.048394 27.582244
7649 1 99.959688 128.231970 29.324335
7650 1 99.008080 138.540212 31.676801
7651 1 96.511971 139.896847 32.703009
7652 1 100.884235 155.891058 32.014833
7653 1 95.023654 142.622056 28.328048
7654 1 95.531313 140.041230 29.899513
7655 1 87.312232 149.877703 30.607395
7656 1 94.198983 160.284297 26.836277
7657 1 94.010690 157.574303 28.629373
7658 1 94.393843 150.346202 31.348947
7659 1 82.154900 156.391909 32.578631
7660 1 88.549257 167.391544 19.862412
7661 1 80.761380 152.125468 23.050129
7662 1 93.947883 157.383294 23.679934
7663 1 90.709554 159.725402 20.439516
7664 1 92.694422 164.152140 23.775304
7665 1 95.396144 142.636027 22.374729
7666 1 96.499022 158.132872 25.561498
7667 1 101.297199 144.218633 23.686046
7668 1 101.978530 150.965429 26.664915
7669 1 98.273461 142.963291 19.325123
7670 1 98.646104 138.519090 17.847267
7671 1 97.145366 151.565094 14.315230
7672 1 96.500287 151.063137 12.207006
7673 1 93.484656 148.427986 14.990532
7674 1 91.590069 150.503086 19.468720
7675 1 93.938141 156.726418 26.793415
7676 1 95.946517 149.699490 18.409470
7677 1 94.990248 138.543312 17.655561
7678 1 96.443127 143.473746 12.084453
7679 1 93.294410 140.592858 19.219253
7680 1 97.921996 143.250769 19.669236
7681 1 97.882690 134.092350 23.749029
7682 1 96.810404 141.374193 19.540841
7683 1 97.613781 123.203217 21.732214
7684 1 95.804182 138.641128 26.034383
7685 1 88.479377 138.055385 17.769959
7686 1 84.671010 132.925561 19.644196
7687 1 85.063371 132.833466 23.609382
7688 1 78.519272 158.250768 21.381489
7689 1 71.018368 136.159009 28.184937
7690 1 63.762835 152.026054 25.026611
7691 1 64.850696 158.599772 29.097564
7692 1 68.259359 158.136539 27.980131
7693 1 72.201152 153.822374 29.924243
7694 1 74.564136 137.739783 33.602792
7695 1 72.292981 158.260235 32.157284
7696 1 75.935941 141.722510 39.266381
7697 1 76.917333 147.925049 29.264502
7698 1 81.776948 146.684125 29.898080
7699 1 78.995628 155.787896 24.129068
7700 1 73.402055 161.651323 21.668311
7701 1 79.926688 148.628872 21.849676
7702 1 76.812516 138.401514 28.380731
7703 1 83.800105 141.223184 29.616800
7704 1 84.212423 155.017307 31.796838
7705 1 84.998179 137.190144 33.128163
7706 1 87.453164 129.153725 24.346297
7707 1 80.054099 134.519218 23.315977
7708 1 78.565927 151.320209 26.931277
7709 1 73.317634 170.880403 28.806257
7710 1 64.203000 156.236569 27.078830
7711 1 65.064716 164.539742 28.814280
7712 1 61.191034 151.075307 27.024452
7713 1 55.080657 150.679930 27.942902
7714 1 62.029096 149.091847 23.376062
7715 1 55.623227 141.285598 30.329245
7716 1 62.114176 132.058946 33.502534
7717 1 69.135971 129.654466 30.169326
7718 1 77.114941 135.157347 30.745738
7719 1 79.759951 133.211482 27.502863
7720 1 83.622255 132.356697 28.769915
7721 1 86.330647 119.442442 28.036713
7722 1 82.272692 137.800547 25.181481
7723 1 87.541473 139.891733 32.282716
7724 1 88.320195 138.820893 26.747084
7725 1 83.364000 132.009265 29.986145
7726 1 88.110227 125.108615 30.272556
7727 1 91.313480 129.735817 24.897685
7728 1 85.518763 128.015152 25.669529
7729 1 80.433627 154.541079 33.458488
7730 1 84.175329 134.616302 31.046128
7731 1 79.493142 141.456283 39.332004
7732 1 88.295231 145.953919 31.847249
7733 1 90.115267 143.175619 34.466294
7734 1 92.542986 126.962239 40.541273
7735 1 94.608586 135.988849 38.267864
7736 1 97.044326 125.378547 36.488624
7737 1 96.928848 139.335052 40.698483
7738 1 102.984273 144.061291 37.177234
7739 1 100.235744 136.111360 33.531937
7740 1 107.616739 145.889526 30.257404
7741 1 106.731727 156.294092 36.065524
7742 1 108.785252 134.023773 29.457910
7743 1 106.774905 141.716299 25.930488
7744 1 102.097900 135.664776 24.139646
7745 1 103.363897 137.311893 30.802647
7746 1 103.762151 142.283103 28.238342
7747 1 102.649649 132.152112 31.214653
7748 1 105.846047 118.210352 26.768557
7749 1 119.305928 110.843106 44.201721
7750 1 113.786265 104.584180 32.228992
7751 1 113.000712 119.614449 38.383087
7752 1 108.589571 116.318305 35.046172
7753 1 109.898926 103.846458 30.629616
7754 1 117.547885 118.951506 34.369976
7755 1 120.742190 112.353843 30.122451
7756 1 126.852377 92.464408 27.144431
7757 1 126.075251 80.055650 23.209728
7758 1 129.263532 93.630338 21.418213
7759 1 120.707011 117.662308 32.259941
7760 1 114.771375 121.519217 32.138331
7761 1 102.559488 113.795368 35.409160
7762 1 106.039546 101.028905 33.069544
7763 1 105.758657 121.247619 27.548791
7764 1 115.079079 76.885245 31.262988
7765 1 98.799047 112.822879 22.571539
7766 1 93.389910 137.707723 21.123396
7767 1 91.574824 134.105552 24.469107
7768 1 88.409874 112.495555 19.772041
7769 1 94.754967 113.396576 19.117788
7770 1 93.123257 109.694203 18.310377
7771 1 94.246629 110.612205 14.804388
7772 1 95.207924 99.914395 12.953432
7773 1 83.402129 115.097574 18.984712
7774 1 88.347387 124.121695 18.858628
7775 1 77.782272 156.176619 24.166498
7776 1 89.170183 123.743875 16.169287
7777 1 87.897959 138.387795 18.663561
7778 1 96.640721 118.163333 10.585718
7779 1 85.401921 138.204637 18.604586
7780 1 93.205225 136.306733 20.750959
7781 1 95.837906 128.290582 20.078698
7782 1 94.098746 121.865465 16.507077
7783 1 94.334643 113.293514 12.124506
7784 1 104.678274 105.986947 11.641145
7785 1 101.463696 123.065744 14.052092
7786 1 102.238021 113.844545 10.511884
7787 1 93.381823 139.069445 17.654889
7788 1 93.972562 132.892629 17.887688
7789 1 89.142741 139.818336 15.449058
7790 1 91.598996 109.158407 14.968039
7791 1 92.834444 116.672409 19.050609
7792 1 95.096385 140.297879 23.836644
7793 1 94.233786 128.183130 19.577934
7794 1 85.202514 156.388647 16.849201
7795 1 86.485216 157.640565 18.950182
7796 1 84.567670 133.398235 21.259585
7797 1 79.431659 132.873816 19.191838
7798 1 80.536684 126.010329 23.028991
7799 1 83.243006 120.828024 16.121394
7800 1 84.914579 111.321526 16.138589
7801 1 91.844897 116.905421 24.810730
7802 1 99.339389 103.560380 24.108273
7803 1 89.084750 139.220150 16.590361
7804 1 83.488207 136.058472 18.091054
7805 1 88.783310 121.524062 21.202591
7806 1 82.291869 140.327156 23.794298
7807 1 79.972980 144.356869 16.996708
7808 1 82.519474 150.393592 14.000814
7809 1 82.648045 162.231507 13.150209
7810 1 80.277758 158.425984 12.540493
7811 1 81.445513 150.365241 11.937232
7812 1 80.449929 155.649127 13.848471
7813 1 79.866363 168.839636 18.097877
7814 1 86.894878 153.315529 15.754141
7815 1 84.826559 147.022248 30.246220
7816 1 86.800233 140.748257 32.590915
7817 1 77.920812 138.191488 25.559111
7818 1 81.121088 145.945643 24.100433
7819 1 79.010915 138.328937 23.267906
7820 1 77.365541 152.540261 22.886381
7821 1 83.772531 144.196725 24.974774
7822 1 85.990560 137.468444 26.954785
7823 1 86.038494 145.645935 30.787353
7824 1 85.738325 154.781080 18.025913
7825 1 89.405055 160.395476 20.473537
7826 1 84.901760 168.887964 16.475193
7827 1 89.591866 151.983886 14.496755
7828 1 93.711805 149.442185 19.778303
7829 1 92.599331 130.240002 18.712034
7830 1 91.495577 138.357288 21.681297
7831 1 93.028244 132.092493 15.394726
7832 1 89.105404 130.674096 21.358904
7833 1 86.724151 134.738785 17.876019
7834 1 90.069871 154.233329 14.407401
7835 1 90.910455 139.336598 20.721901
7836 1 86.772776 144.513566 22.941412
7837 1 84.755209 153.473359 17.817767
7838 1 87.679666 149.004718 18.736020
7839 1 88.748188 143.809962 12.685304
7840 1 88.293906 138.563538 13.792446
7841 1 86.336844 142.228419 15.155292
7842 1 88.870415 130.121520 17.321337
7843 1 85.561464 129.910095 12.998651
7844 1 86.320645 120.795678 21.757200
7845 1 93.349335 137.712435 20.181013
7846 1 93.143499 136.967519 17.605433
7847 1 92.864158 147.758489 14.181730
7848 1 93.188049 143.205031 18.825195
7849 1 98.378802 156.066119 20.726032
7850 1 98.046366 143.901517 17.609565
7851 1 90.880321 136.441970 19.246290
7852 1 97.850969 136.425155 22.681021
7853 1 94.696596 159.386681 24.226782
7854 1 91.235901 148.782888 22.120720
7855 1 95.960055 126.338237 18.816473
7856 1 95.961408 134.333997 16.459370
7857 1 91.188789 121.799347 13.891947
7858 1 90.785276 132.624147 15.496845
7859 1 81.512429 148.483112 19.725735
7860 1 78.247360 131.248378 14.720238
7861 1 74.479369 147.918442 17.858684
7862 1 78.073558 129.658771 20.383795
7863 1 75.762582 138.691602 25.063369
7864 1 74.553552 142.860794 31.927236
7865 1 69.164472 154.312272 24.730556
7866 1 73.309948 136.128255 29.889687
7867 1 73.771571 127.816060 44.733910
7868 1 71.822139 142.877040 40.855675
7869 1 78.775978 133.726711 38.396221
